Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
OTHER,SILVER,No,8936,MEDIUM,CHRYSLER,8300,2,51145,920,Covers
OTHER,BLUE,No,7777,MEDIUM,CHRYSLER,7100,2,52406,754,Covers
OTHER,RED,No,7285,MEDIUM,CHRYSLER,6600,2,52655,1086,Covers
OTHER,BLACK,No,8814,MEDIUM,CHRYSLER,8300,2,54608,920,Covers
OTHER,BLUE,No,7600,MEDIUM,CHRYSLER,7200,2,50608,754,Covers
OTHER,GOLD,No,8145,MEDIUM,CHRYSLER,8400,2,51244,920,Covers
OTHER,RED,No,7901,MEDIUM,CHRYSLER,7200,2,50750,754,Covers
OTHER,SILVER,No,8280,MEDIUM,CHRYSLER,8400,2,50581,920,Covers
OTHER,BLACK,No,7661,MEDIUM,CHRYSLER,7200,2,51032,754,Covers
OTHER,BEIGE,No,7720,MEDIUM,CHRYSLER,7100,2,50674,754,Covers
OTHER,BLACK,No,9111,MEDIUM,CHRYSLER,8400,2,50826,920,Covers
OTHER,BLUE,No,7724,MEDIUM,CHRYSLER,7200,2,51982,754,Covers
OTHER,BLACK,Yes,8070,MEDIUM,CHRYSLER,7200,2,51586,754,unkwnWheel
OTHER,BLUE,Yes,9020,MEDIUM,CHRYSLER,8400,2,57548,920,unkwnWheel
OTHER,GREY,No,9111,MEDIUM,CHRYSLER,8400,2,50673,920,Covers
MANHEIM,WHITE,No,5507,VAN,CHRYSLER,6400,4,80607,1763,Covers
MANHEIM,GREY,No,6814,LARGE,GM,8320,3,74098,1974,Covers
MANHEIM,RED,No,2961,LARGE,GM,5120,7,80941,2452,Alloy
MANHEIM,RED,No,7644,LARGE,GM,8335,2,55735,1500,Covers
MANHEIM,GREY,No,8812,LARGE SUV,FORD,10020,5,72724,1389,Alloy
MANHEIM,GREEN,No,1766,VAN,FORD,3920,8,77967,2157,Covers
MANHEIM,SILVER,No,5211,MEDIUM,OTHER,7505,5,55079,588,Covers
MANHEIM,SILVER,No,5760,MEDIUM,CHRYSLER,6400,3,54451,1086,Covers
MANHEIM,SILVER,No,2253,VAN,GM,5000,7,53747,3676,Covers
MANHEIM,GREEN,Yes,5974,MEDIUM,CHRYSLER,5100,4,48613,975,Covers
MANHEIM,GREY,No,5638,MEDIUM,CHRYSLER,4200,3,78500,1389,Covers
MANHEIM,SILVER,No,5884,MEDIUM,GM,6400,4,54866,1003,Covers
MANHEIM,SILVER,No,9759,MEDIUM,FORD,7140,3,75358,803,Covers
MANHEIM,BLUE,No,8920,VAN,CHRYSLER,6900,3,75781,1623,Alloy
MANHEIM,GREY,Yes,3260,VAN,FORD,5640,5,65780,1313,Covers
MANHEIM,MAROON,No,7203,LARGE,GM,6085,3,84692,2152,Covers
MANHEIM,BLUE,No,8335,VAN,GM,7325,3,65386,1801,Covers
MANHEIM,GREY,No,3167,MEDIUM,OTHER,4920,6,51904,971,Covers
MANHEIM,WHITE,No,1390,MEDIUM,OTHER,2685,8,74642,869,Covers
MANHEIM,SILVER,No,4183,MEDIUM,OTHER,4820,3,40393,482,Covers
MANHEIM,SILVER,No,4888,MEDIUM,CHRYSLER,5640,3,63233,1118,Alloy
MANHEIM,GREEN,Yes,3307,MEDIUM,GM,5440,5,73756,803,Alloy
MANHEIM,RED,Yes,2416,MEDIUM,OTHER,3360,5,61155,533,Covers
MANHEIM,BLUE,No,9642,MEDIUM,FORD,6815,3,79130,1272,Alloy
MANHEIM,SILVER,No,5690,MEDIUM,CHRYSLER,5405,3,57501,1086,Alloy
MANHEIM,SILVER,No,10540,SMALL SUV,CHRYSLER,7305,4,84309,983,Covers
MANHEIM,SILVER,Yes,4868,MEDIUM,CHRYSLER,5110,4,69371,1118,Alloy
MANHEIM,GOLD,No,7300,MEDIUM,GM,6055,4,81726,1113,Alloy
MANHEIM,WHITE,No,5951,MEDIUM,OTHER,7100,4,86572,853,Alloy
MANHEIM,BLUE,No,7186,MEDIUM,GM,5800,3,94076,1197,Covers
MANHEIM,RED,No,8011,LARGE,GM,7700,3,71117,1974,Covers
MANHEIM,GREY,No,7122,MEDIUM,GM,6300,3,89421,1113,Covers
MANHEIM,SILVER,No,5237,VAN,CHRYSLER,5715,5,76558,1623,Covers
MANHEIM,SILVER,No,8219,LARGE,OTHER,11065,5,67002,1020,Alloy
MANHEIM,SILVER,No,6063,VAN,CHRYSLER,7600,4,67217,1411,Covers
MANHEIM,GOLD,No,7621,MEDIUM SUV,GM,8500,5,67395,1313,Covers
MANHEIM,BLUE,No,6430,MEDIUM,CHRYSLER,5600,4,37975,882,Covers
MANHEIM,BLACK,Yes,6901,MEDIUM,GM,6500,3,71964,1038,Covers
MANHEIM,GREY,No,8086,SPECIALTY,CHRYSLER,8305,4,84221,1503,Covers
MANHEIM,WHITE,No,7779,MEDIUM,CHRYSLER,8535,2,40989,834,Covers
MANHEIM,SILVER,No,9780,LARGE,GM,8105,2,90711,2351,Alloy
MANHEIM,BLACK,No,6767,VAN,CHRYSLER,6185,3,77021,1623,Covers
MANHEIM,GOLD,No,9418,MEDIUM,GM,7935,2,64962,1118,Alloy
MANHEIM,BLUE,No,8719,MEDIUM,CHRYSLER,7835,2,46878,834,Covers
MANHEIM,BLACK,No,8020,LARGE,GM,7535,2,82502,2152,Covers
MANHEIM,GREY,No,8653,MEDIUM,FORD,7215,3,83067,1373,Alloy
OTHER,WHITE,No,6736,COMPACT,OTHER,6500,2,33214,462,Covers
OTHER,GOLD,No,5127,MEDIUM,OTHER,6400,2,36768,462,Covers
OTHER,SILVER,No,6533,MEDIUM,OTHER,6400,2,34044,462,Covers
OTHER,BLACK,No,6448,MEDIUM,OTHER,6400,2,41289,482,Covers
OTHER,BLACK,No,5127,MEDIUM,OTHER,6400,2,39017,462,Covers
OTHER,SILVER,No,5910,MEDIUM,OTHER,6400,2,37887,462,Covers
OTHER,WHITE,No,4664,MEDIUM,GM,3850,8,70203,1806,Covers
OTHER,BLUE,No,7093,MEDIUM,GM,7200,3,55270,837,Covers
OTHER,GOLD,No,7046,MEDIUM,GM,7100,4,58604,837,Alloy
OTHER,GREY,No,6531,LARGE,GM,8200,4,26811,1181,Covers
OTHER,WHITE,No,3629,SMALL TRUCK,GM,5000,8,25680,1421,Covers
OTHER,WHITE,No,7138,MEDIUM,GM,7000,4,46271,764,Covers
OTHER,BLUE,No,7122,MEDIUM,GM,7700,3,59176,837,Covers
OTHER,GREY,No,6372,LARGE,GM,8000,4,38604,1181,Covers
OTHER,GREY,No,3149,MEDIUM,GM,6000,6,43407,834,Covers
OTHER,BLUE,No,6838,MEDIUM,GM,6900,4,66961,923,Alloy
OTHER,WHITE,No,10272,LARGE SUV,FORD,9600,6,68035,1215,Alloy
OTHER,WHITE,No,5727,VAN,CHRYSLER,6000,5,75119,1623,Covers
OTHER,WHITE,No,5037,VAN,GM,6000,7,33195,2836,Covers
OTHER,BLUE,No,5631,MEDIUM,CHRYSLER,6000,5,29982,882,Covers
OTHER,WHITE,No,3015,MEDIUM,GM,6000,6,28856,762,Covers
OTHER,WHITE,No,7678,LARGE,GM,8000,3,61877,1703,Covers
OTHER,WHITE,No,8035,LARGE,GM,8200,3,44521,1328,Covers
OTHER,WHITE,No,7122,MEDIUM,GM,7200,3,49400,764,Covers
OTHER,GOLD,No,7295,MEDIUM,GM,7000,4,58112,837,Covers
OTHER,BLUE,No,7135,VAN,GM,6800,3,79502,2091,Covers
OTHER,GOLD,No,7122,MEDIUM,GM,7300,3,48504,764,Covers
OTHER,WHITE,No,6301,LARGE,GM,7900,4,49688,1328,Covers
OTHER,BLUE,No,6938,MEDIUM,GM,7000,3,72987,1038,Covers
OTHER,GREY,No,3399,VAN,CHRYSLER,6000,8,48601,1416,Covers
OTHER,MAROON,No,2175,VAN,GM,4900,7,65967,4210,Covers
OTHER,WHITE,No,3552,VAN,GM,4860,6,65779,4210,Alloy
OTHER,BLACK,No,6630,VAN,CHRYSLER,5660,2,80932,1763,Alloy
OTHER,WHITE,No,6137,MEDIUM,GM,6770,3,69078,1118,Covers
OTHER,OTHER,No,4790,MEDIUM,FORD,5000,5,63321,825,Covers
OTHER,SILVER,Yes,2431,MEDIUM,CHRYSLER,3110,7,95592,1641,Alloy
OTHER,WHITE,No,4918,MEDIUM,CHRYSLER,4520,3,66259,1215,Alloy
OTHER,GOLD,No,4380,MEDIUM SUV,GM,7285,6,79623,1455,Alloy
OTHER,SILVER,No,8650,LARGE,GM,7485,2,86841,2152,Covers
OTHER,GREY,No,8164,SMALL SUV,FORD,7385,3,84950,983,Alloy
OTHER,GREY,No,8137,LARGE TRUCK,FORD,8595,5,78474,803,Alloy
OTHER,GREEN,Yes,6107,LARGE,GM,6175,3,85116,2152,Alloy
OTHER,WHITE,No,3942,VAN,FORD,6675,5,35995,941,Alloy
OTHER,PURPLE,No,7172,MEDIUM SUV,CHRYSLER,7385,5,87482,2022,Alloy
OTHER,SILVER,No,7743,MEDIUM,CHRYSLER,7185,1,50950,754,Covers
OTHER,BLUE,Yes,1514,MEDIUM,FORD,3210,8,82448,1283,unkwnWheel
OTHER,GOLD,No,4617,VAN,FORD,5225,5,79271,1506,Alloy
OTHER,GOLD,No,7606,LARGE,GM,7185,3,65130,1703,Alloy
OTHER,BLUE,No,2525,VAN,FORD,3820,7,93825,2506,Covers
OTHER,SILVER,No,6424,LARGE,GM,7200,4,81156,2152,Covers
OTHER,SILVER,No,4677,MEDIUM,CHRYSLER,4970,4,73715,1389,Covers
OTHER,RED,Yes,7444,SMALL SUV,CHRYSLER,6790,5,95674,1053,Alloy
OTHER,BLUE,No,6444,MEDIUM,CHRYSLER,6690,3,68446,825,Covers
OTHER,SILVER,Yes,4997,MEDIUM,GM,6150,6,85274,1373,Alloy
OTHER,SILVER,No,8008,LARGE,GM,8100,3,57254,1500,Covers
OTHER,BLACK,No,12563,MEDIUM,FORD,8000,2,92621,909,Alloy
OTHER,BLUE,No,5393,VAN,CHRYSLER,5700,4,85472,1763,Alloy
OTHER,BEIGE,No,8011,LARGE,GM,7400,3,47283,1328,Covers
OTHER,PURPLE,No,4938,VAN,GM,7000,3,100504,2731,Covers
OTHER,SILVER,No,6736,MEDIUM,GM,6700,4,89342,1113,Alloy
OTHER,BLACK,No,7170,MEDIUM,GM,7100,3,63871,923,Covers
OTHER,BLUE,No,1447,VAN,GM,5800,8,35762,2836,Covers
OTHER,GREY,No,7951,LARGE,GM,6700,3,54962,1500,Covers
OTHER,BLUE,No,8029,LARGE,GM,7000,3,61140,1703,Covers
OTHER,BLUE,Yes,3220,VAN,CHRYSLER,6400,7,69112,1711,Covers
OTHER,GREY,Yes,6583,MEDIUM,GM,7200,3,56428,837,Covers
OTHER,RED,Yes,12165,LARGE TRUCK,CHRYSLER,9180,3,63759,825,Alloy
OTHER,GREY,No,8829,LARGE,GM,8210,2,85590,2152,Alloy
OTHER,SILVER,No,9021,LARGE,GM,8210,2,74869,1974,Alloy
OTHER,BLUE,No,6943,MEDIUM,OTHER,7300,3,77022,569,Covers
OTHER,WHITE,No,7829,LARGE,GM,7800,2,74098,1974,Covers
MANHEIM,MAROON,No,7008,MEDIUM SUV,GM,6305,4,77789,1155,Alloy
MANHEIM,WHITE,No,5629,MEDIUM,CHRYSLER,4700,4,78310,1155,Covers
MANHEIM,GREEN,No,5293,MEDIUM SUV,GM,6705,6,74060,1455,Alloy
MANHEIM,WHITE,No,9281,LARGE,GM,7400,1,88268,2152,Covers
MANHEIM,WHITE,Yes,3001,MEDIUM,GM,3545,6,82939,2452,Covers
MANHEIM,BLUE,No,5374,MEDIUM,CHRYSLER,6400,3,51498,1086,Covers
OTHER,GOLD,No,7823,LARGE TRUCK,CHRYSLER,9480,3,74122,920,Alloy
OTHER,GOLD,No,4624,LARGE,GM,6110,5,51389,1666,Alloy
OTHER,WHITE,No,9299,LARGE SUV,FORD,11745,5,74338,1038,Alloy
OTHER,SILVER,No,8505,MEDIUM,OTHER,8925,5,50713,505,Alloy
OTHER,BLACK,No,7692,MEDIUM,GM,7215,1,89508,853,Covers
MANHEIM,GOLD,No,5215,MEDIUM,CHRYSLER,4200,3,52215,1003,Alloy
MANHEIM,SILVER,No,10156,SMALL SUV,CHRYSLER,8630,3,50663,754,Alloy
MANHEIM,BLUE,No,7056,MEDIUM,GM,6680,4,79100,1272,Alloy
MANHEIM,SILVER,No,7732,MEDIUM,CHRYSLER,6585,3,73853,1155,unkwnWheel
MANHEIM,WHITE,No,6456,MEDIUM,GM,6735,4,77815,1272,Alloy
MANHEIM,BLUE,No,6364,LARGE,GM,8045,4,53435,1500,Alloy
MANHEIM,GREY,No,7958,LARGE,GM,8275,2,72869,1974,Covers
MANHEIM,BLACK,Yes,2561,MEDIUM,OTHER,6180,7,65455,1028,unkwnWheel
MANHEIM,WHITE,No,8923,LARGE TRUCK,CHRYSLER,11300,4,70254,920,unkwnWheel
MANHEIM,RED,No,8141,MEDIUM,OTHER,8780,4,69098,533,Alloy
MANHEIM,BROWN,No,7865,LARGE,GM,8075,2,67224,1703,Covers
MANHEIM,MAROON,Yes,5242,SPORTS,FORD,5890,6,80725,853,Alloy
MANHEIM,GOLD,Yes,3671,MEDIUM,GM,4530,5,73101,1155,Covers
MANHEIM,BLACK,No,4388,SPORTS,FORD,6135,8,68633,1028,Alloy
OTHER,GOLD,Yes,7604,MEDIUM,OTHER,6900,2,48999,482,Covers
OTHER,WHITE,No,7497,MEDIUM,CHRYSLER,7200,2,50872,754,Covers
OTHER,BLACK,No,7600,MEDIUM,CHRYSLER,7200,2,50255,754,Covers
OTHER,SILVER,No,7497,MEDIUM,CHRYSLER,7450,2,47341,693,Covers
OTHER,BLACK,No,7927,MEDIUM,CHRYSLER,7500,2,48354,693,Covers
OTHER,BLACK,No,7497,MEDIUM,CHRYSLER,7500,2,49791,693,Covers
OTHER,BLUE,No,7731,MEDIUM,CHRYSLER,7500,2,49337,693,Covers
OTHER,RED,No,7720,MEDIUM,CHRYSLER,7500,2,49250,693,Covers
OTHER,ORANGE,No,7777,MEDIUM,CHRYSLER,7500,2,49997,693,Covers
OTHER,ORANGE,No,7724,MEDIUM,CHRYSLER,7500,2,50397,754,Alloy
OTHER,BEIGE,No,7495,MEDIUM,CHRYSLER,7500,2,52559,754,Alloy
OTHER,WHITE,Yes,7777,MEDIUM,CHRYSLER,7500,2,45508,693,Covers
OTHER,GOLD,No,7732,MEDIUM,CHRYSLER,7500,2,45344,693,Covers
OTHER,GOLD,No,7495,MEDIUM,CHRYSLER,7500,2,47831,693,Covers
OTHER,GOLD,No,7661,MEDIUM,CHRYSLER,7500,2,48744,693,Covers
OTHER,BEIGE,No,7661,MEDIUM,CHRYSLER,7500,2,45150,693,Covers
OTHER,GOLD,No,7600,MEDIUM,CHRYSLER,7500,2,48466,693,Covers
OTHER,GOLD,No,7724,MEDIUM,CHRYSLER,7500,2,48307,693,Covers
OTHER,BLUE,Yes,7559,MEDIUM,CHRYSLER,7500,2,52861,754,unkwnWheel
OTHER,BLUE,Yes,7600,MEDIUM,CHRYSLER,7500,2,50741,754,unkwnWheel
OTHER,BLUE,No,7731,MEDIUM,CHRYSLER,7500,2,53091,754,Covers
OTHER,BLACK,No,7731,MEDIUM,CHRYSLER,7500,2,48510,693,Covers
OTHER,WHITE,No,7732,MEDIUM,CHRYSLER,7500,2,45901,693,Covers
OTHER,SILVER,No,7907,MEDIUM,CHRYSLER,7500,2,46462,693,Covers
OTHER,WHITE,No,6981,MEDIUM,CHRYSLER,6800,2,46333,975,Covers
OTHER,BLUE,Yes,7153,MEDIUM,CHRYSLER,6800,2,50652,1086,unkwnWheel
OTHER,WHITE,Yes,7743,MEDIUM,CHRYSLER,7500,2,45171,693,unkwnWheel
OTHER,BEIGE,No,7860,MEDIUM,CHRYSLER,7500,2,47116,693,Covers
OTHER,BLACK,No,7720,MEDIUM,CHRYSLER,7500,2,48074,693,Covers
OTHER,RED,No,7678,MEDIUM,CHRYSLER,7500,2,48311,693,Covers
OTHER,ORANGE,Yes,7743,MEDIUM,CHRYSLER,7500,2,48232,693,unkwnWheel
OTHER,BLUE,No,7720,MEDIUM,CHRYSLER,7500,2,46541,693,Covers
OTHER,BLUE,No,7387,MEDIUM,CHRYSLER,7500,2,46019,693,Covers
OTHER,SILVER,No,8504,MEDIUM,CHRYSLER,9000,2,46961,834,Covers
OTHER,WHITE,No,9096,MEDIUM,CHRYSLER,8900,1,43647,834,Covers
OTHER,RED,No,9096,MEDIUM,CHRYSLER,8900,1,43620,834,Covers
OTHER,ORANGE,Yes,7732,MEDIUM,CHRYSLER,7300,2,47019,693,Covers
OTHER,SILVER,No,9455,MEDIUM,CHRYSLER,9400,1,41942,834,Alloy
OTHER,BLUE,Yes,7860,MEDIUM,CHRYSLER,7400,2,43098,693,unkwnWheel
OTHER,BEIGE,Yes,7678,MEDIUM,CHRYSLER,7300,2,46702,693,unkwnWheel
OTHER,SILVER,No,8575,MEDIUM,CHRYSLER,9000,1,41286,834,Covers
OTHER,SILVER,No,7579,MEDIUM,CHRYSLER,7300,2,47254,693,Covers
OTHER,SILVER,No,9113,MEDIUM,CHRYSLER,9100,1,46217,834,Alloy
OTHER,GOLD,No,9028,MEDIUM,CHRYSLER,9200,1,41029,834,Covers
OTHER,WHITE,No,8826,MEDIUM,CHRYSLER,9000,1,46213,834,Alloy
OTHER,RED,No,6457,MEDIUM,OTHER,6400,2,43726,482,Covers
OTHER,BLACK,No,9680,SMALL SUV,CHRYSLER,9400,2,43646,693,Covers
OTHER,SILVER,No,8998,MEDIUM,CHRYSLER,9200,1,41621,834,Covers
OTHER,GOLD,No,8619,MEDIUM,CHRYSLER,8800,1,48820,834,Covers
OTHER,GOLD,No,8860,MEDIUM,CHRYSLER,9200,1,40519,834,Covers
OTHER,SILVER,No,10176,CROSSOVER,CHRYSLER,9800,1,45359,834,Covers
OTHER,BLUE,No,10133,CROSSOVER,CHRYSLER,9800,1,45631,834,Covers
OTHER,BLUE,Yes,9684,MEDIUM,CHRYSLER,9300,1,40541,834,unkwnWheel
OTHER,BLACK,No,7489,MEDIUM,CHRYSLER,7000,2,45509,693,Covers
OTHER,BLACK,No,7634,MEDIUM,CHRYSLER,7000,2,47611,693,Covers
OTHER,BEIGE,No,7326,MEDIUM,CHRYSLER,7000,2,45477,693,Covers
OTHER,RED,No,7866,MEDIUM,CHRYSLER,7400,2,56293,920,Covers
OTHER,GOLD,No,8998,MEDIUM,CHRYSLER,8525,1,42816,834,Covers
OTHER,GOLD,No,8883,MEDIUM,CHRYSLER,8525,1,47279,834,Covers
OTHER,SILVER,No,8998,MEDIUM,CHRYSLER,8525,1,42164,834,Covers
OTHER,GOLD,No,8777,MEDIUM,CHRYSLER,8525,1,44316,834,Covers
OTHER,BLUE,No,7362,MEDIUM,CHRYSLER,7200,1,31784,882,Covers
OTHER,BLUE,No,7362,MEDIUM,CHRYSLER,7200,1,30974,882,Covers
OTHER,BEIGE,No,9318,MEDIUM,CHRYSLER,8800,1,41954,834,Covers
OTHER,SILVER,No,8238,MEDIUM,CHRYSLER,6600,1,46682,975,Covers
OTHER,WHITE,Yes,7189,MEDIUM,CHRYSLER,6800,1,41621,975,Covers
OTHER,RED,No,7362,MEDIUM,CHRYSLER,6800,1,42898,975,Covers
OTHER,GOLD,No,9241,MEDIUM,CHRYSLER,8800,1,39621,762,Covers
OTHER,RED,No,7599,MEDIUM,CHRYSLER,7200,1,34513,882,Covers
OTHER,SILVER,No,8474,MEDIUM,CHRYSLER,7400,1,31440,882,Covers
OTHER,BLUE,No,10051,MEDIUM,CHRYSLER,7000,1,38603,882,Covers
OTHER,BLUE,No,8060,MEDIUM,CHRYSLER,7200,1,33853,882,Covers
MANHEIM,BLUE,No,4450,VAN,GM,7900,4,63489,1801,Covers
OTHER,WHITE,No,0,LARGE TRUCK,FORD,8000,3,85216,853,Covers
OTHER,BLACK,No,8196,MEDIUM,CHRYSLER,8200,1,37873,762,Covers
OTHER,BLACK,No,8196,MEDIUM,CHRYSLER,8200,1,42767,834,Covers
OTHER,BLACK,No,8268,MEDIUM,CHRYSLER,7400,2,48938,693,Covers
OTHER,BLACK,No,8268,MEDIUM,CHRYSLER,7400,2,48331,693,Covers
OTHER,GREY,No,7382,CROSSOVER,OTHER,7400,2,39403,582,Alloy
OTHER,WHITE,No,8268,MEDIUM,CHRYSLER,7400,2,45637,693,Alloy
OTHER,BLUE,No,8268,MEDIUM,CHRYSLER,7400,2,46467,693,Covers
OTHER,GREY,No,8601,MEDIUM,CHRYSLER,8200,1,47199,834,Covers
OTHER,RED,No,6631,COMPACT,GM,6000,1,46013,623,Covers
OTHER,WHITE,No,7965,MEDIUM,CHRYSLER,7650,1,46447,834,Covers
OTHER,BLACK,No,8215,MEDIUM,CHRYSLER,7450,1,48972,834,Covers
OTHER,GOLD,No,8111,MEDIUM,GM,7650,1,46422,623,Alloy
OTHER,BLACK,No,6366,MEDIUM,CHRYSLER,6000,1,41564,975,Covers
OTHER,WHITE,No,5903,MEDIUM,CHRYSLER,5600,2,47735,975,Covers
OTHER,GREY,No,7955,CROSSOVER,OTHER,7500,1,47726,623,Alloy
OTHER,BLACK,No,7724,MEDIUM,CHRYSLER,7200,1,44505,693,Covers
OTHER,RED,No,7269,MEDIUM,CHRYSLER,7200,1,43579,693,Covers
OTHER,BLACK,No,9727,MEDIUM,OTHER,8250,1,49603,905,Alloy
OTHER,GREY,Yes,19359,MEDIUM SUV,OTHER,15299,1,24878,522,Alloy
OTHER,SILVER,No,7025,MEDIUM,CHRYSLER,7835,2,41396,834,Covers
OTHER,SILVER,No,7025,MEDIUM,CHRYSLER,7835,2,43845,834,Covers
OTHER,SILVER,No,7910,MEDIUM,CHRYSLER,7800,1,44214,834,Covers
OTHER,BLACK,No,8313,MEDIUM,CHRYSLER,7800,1,46641,834,Covers
OTHER,RED,No,8033,MEDIUM,CHRYSLER,7800,1,46040,834,Covers
OTHER,WHITE,No,8033,MEDIUM,CHRYSLER,7800,1,43589,834,Covers
OTHER,WHITE,No,7910,MEDIUM,CHRYSLER,7800,1,40308,834,Covers
OTHER,RED,No,7169,MEDIUM,CHRYSLER,6400,1,44671,975,Covers
OTHER,WHITE,No,9879,MEDIUM,CHRYSLER,7800,2,43567,834,Alloy
OTHER,SILVER,No,9020,MEDIUM,CHRYSLER,7800,2,40836,834,Covers
OTHER,GOLD,No,6777,MEDIUM,OTHER,5800,2,43227,482,Covers
OTHER,SILVER,No,6068,MEDIUM,CHRYSLER,6100,3,48534,975,Covers
OTHER,WHITE,No,6678,COMPACT,GM,5700,2,49607,623,Covers
OTHER,SILVER,No,6747,COMPACT,GM,5800,2,49165,623,Covers
OTHER,BLUE,Yes,6977,MEDIUM,CHRYSLER,7200,2,48460,693,unkwnWheel
OTHER,WHITE,No,5041,SMALL TRUCK,GM,4500,4,83451,723,Covers
OTHER,BLACK,No,9111,MEDIUM,CHRYSLER,7900,2,58495,920,Covers
OTHER,WHITE,No,7117,VAN,GM,6200,4,78185,2091,Covers
OTHER,SILVER,Yes,4404,MEDIUM,GM,6200,5,78527,1272,unkwnWheel
OTHER,SILVER,No,4962,LARGE,GM,5900,5,66455,1703,Alloy
OTHER,WHITE,No,7888,LARGE,GM,7500,2,82914,2152,Alloy
OTHER,RED,No,10226,VAN,CHRYSLER,8000,2,57934,1251,Alloy
OTHER,RED,No,13619,LARGE TRUCK,FORD,11900,4,87213,853,Alloy
OTHER,BLUE,No,3482,MEDIUM,GM,4200,6,96593,1209,Alloy
OTHER,SILVER,No,5903,MEDIUM,CHRYSLER,5700,3,38030,882,Covers
OTHER,MAROON,No,7640,LARGE,GM,7600,4,72093,1974,Covers
OTHER,WHITE,No,4741,MEDIUM,GM,6900,5,82968,1113,Alloy
OTHER,GOLD,No,5618,COMPACT,OTHER,6400,4,79375,569,Alloy
OTHER,SILVER,No,6665,CROSSOVER,CHRYSLER,9000,6,86714,1503,Alloy
OTHER,BLUE,No,9867,MEDIUM,CHRYSLER,7700,3,73022,1272,Alloy
OTHER,MAROON,No,4711,MEDIUM,FORD,5350,5,93835,1053,Alloy
OTHER,GREEN,No,5662,MEDIUM SUV,GM,7900,7,85354,2452,Alloy
OTHER,SILVER,No,11264,MEDIUM SUV,CHRYSLER,8700,3,79225,1272,Alloy
OTHER,GREEN,No,4841,LARGE,OTHER,7600,8,87134,894,Alloy
OTHER,GREEN,No,10466,CROSSOVER,FORD,8500,3,87311,1633,Alloy
OTHER,BLACK,No,3273,VAN,FORD,4500,6,92715,1774,Covers
OTHER,GOLD,Yes,6590,VAN,FORD,6800,4,75412,1506,unkwnWheel
OTHER,BLUE,No,6510,MEDIUM,GM,6000,4,97138,1485,Covers
OTHER,MAROON,No,2056,MEDIUM,CHRYSLER,3500,7,64404,1320,Alloy
OTHER,BEIGE,No,4605,COMPACT,GM,5600,4,98807,909,Covers
OTHER,RED,No,9702,MEDIUM SUV,GM,8000,3,83836,1503,Alloy
OTHER,WHITE,No,4921,LARGE SUV,FORD,8400,8,93335,1497,Alloy
OTHER,GREY,No,5498,LARGE,GM,6800,4,81071,2152,Covers
OTHER,SILVER,No,4131,MEDIUM,CHRYSLER,6700,6,86988,1373,Alloy
OTHER,BLUE,No,6502,MEDIUM SUV,OTHER,9100,9,86477,1413,Alloy
OTHER,GREY,No,3634,MEDIUM,FORD,3700,7,107416,1430,Alloy
OTHER,PURPLE,Yes,2375,MEDIUM,CHRYSLER,4000,9,51209,1386,unkwnWheel
OTHER,PURPLE,No,5906,SMALL SUV,CHRYSLER,7135,5,88732,983,Alloy
OTHER,MAROON,No,7460,MEDIUM SUV,OTHER,7490,3,60807,1508,Alloy
OTHER,BROWN,No,9473,VAN,GM,7690,1,75618,2091,unkwnWheel
OTHER,BLUE,No,4667,MEDIUM,GM,6180,4,83323,1373,Alloy
OTHER,BLUE,No,10037,SPECIALTY,CHRYSLER,8395,2,80324,1503,Covers
OTHER,GOLD,Yes,3507,COMPACT,FORD,3740,5,79712,1155,Alloy
OTHER,WHITE,No,4981,VAN,CHRYSLER,6385,5,80014,1763,Alloy
OTHER,GREY,No,8895,LARGE,FORD,6480,3,85325,1633,Alloy
OTHER,GREY,No,7307,LARGE,GM,7085,5,59712,1169,unkwnWheel
OTHER,BLACK,No,7316,LARGE,GM,7640,4,75650,1974,Covers
OTHER,BROWN,No,8637,LARGE,GM,8070,3,83922,2152,Alloy
OTHER,WHITE,No,14649,LARGE TRUCK,CHRYSLER,9550,3,100048,1130,Alloy
OTHER,GREY,No,2296,MEDIUM,FORD,3850,7,80233,1283,Alloy
OTHER,GREEN,No,2559,MEDIUM,FORD,3700,6,97841,1353,Alloy
OTHER,GREEN,No,3014,VAN,CHRYSLER,3800,7,50621,1551,Covers
OTHER,BLUE,No,5022,VAN,CHRYSLER,5100,4,73978,1623,Covers
OTHER,BLACK,No,11215,SPECIALTY,CHRYSLER,10150,2,64346,1215,unkwnWheel
OTHER,SILVER,No,5666,MEDIUM,OTHER,5650,2,58421,505,Alloy
OTHER,SILVER,No,5759,VAN,CHRYSLER,6950,3,60545,1411,Alloy
OTHER,RED,No,4978,MEDIUM SUV,CHRYSLER,7800,5,62591,1118,Covers
OTHER,BLUE,No,2738,MEDIUM,GM,4350,6,80729,1933,Covers
OTHER,MAROON,No,7229,MEDIUM,OTHER,7850,3,54593,1003,Covers
OTHER,WHITE,No,4918,MEDIUM,CHRYSLER,6350,3,52366,1086,Covers
OTHER,SILVER,Yes,4122,VAN,FORD,5150,6,92746,1774,unkwnWheel
OTHER,SILVER,No,4802,MEDIUM,CHRYSLER,5850,4,73321,1389,Alloy
OTHER,WHITE,No,4540,MEDIUM,OTHER,6350,3,25236,462,Covers
